poll_time,recorded_at_time,line_ref,direction_ref,operator_ref,vehicle_ref,origin_name,destination_name,origin_aimed_departure,destination_aimed_arrival,latitude,longitude,bearing
2026-07-24T07:23:01.549099,2026-07-24T07:22:38+00:00,71,outbound,AKSS,6512,Chequers_Bus_Station,Lunsford_Park_Tesco,2026-07-24T07:10:00+00:00,2026-07-24T07:52:00+00:00,51.277073,0.508255,
2026-07-24T07:23:01.549099,2026-07-24T07:22:51+00:00,89,inbound,AKSS,6513,Spice_Lounge,King_Street,2026-07-24T07:06:00+00:00,2026-07-24T07:35:00+00:00,51.257205,0.530988,9
2026-07-24T07:23:01.549099,2026-07-24T07:22:39+00:00,5,outbound,AKSS,6514,Chequers_Bus_Station,The_Eight_Bells,2026-07-24T06:12:00+00:00,2026-07-24T07:26:00+00:00,51.093516,0.523279,260
2026-07-24T07:23:01.549099,2026-07-24T07:22:50+00:00,5,inbound,AKSS,6516,The_Eight_Bells,Chequers_Bus_Station,2026-07-24T08:35:00+00:00,2026-07-24T09:44:00+00:00,51.26821,0.522795,354
2026-07-24T07:23:01.549099,2026-07-23T18:13:22+00:00,72,inbound,AKSS,6520,Asda,Chequers_Bus_Station,2026-07-23T17:22:00+00:00,2026-07-23T18:14:00+00:00,51.273325,0.526843,
2026-07-24T07:23:01.549099,2026-07-24T06:58:49+00:00,7,inbound,AKSS,6522,Railway_Station,Chequers_Bus_Station,2026-07-24T05:41:00+00:00,2026-07-24T07:01:00+00:00,51.2722,0.52656,
2026-07-24T07:23:01.549099,2026-07-24T07:22:39+00:00,6X,inbound,AKSS,6532,Tunbridge_Wells_Hospital,Maidstone_Hospital,2026-07-24T07:12:00+00:00,2026-07-24T07:50:00+00:00,51.19076,0.373463,39
2026-07-24T07:23:01.549099,2026-07-24T07:22:45+00:00,7,outbound,AKSS,6533,Chequers_Bus_Station,Railway_Station,2026-07-24T06:05:00+00:00,2026-07-24T07:48:00+00:00,51.15655,0.25996,
2026-07-24T07:23:01.549099,2026-07-24T07:22:44+00:00,12,outbound,AKSS,6535,Royal_Star_Arcade,The_Vine,,,51.15576,0.635043,164
2026-07-24T07:23:01.549099,2026-07-24T07:22:47+00:00,71,inbound,AKSS,6537,Railway_Station,Chequers_Bus_Station,2026-07-24T07:18:00+00:00,2026-07-24T08:16:00+00:00,51.326618,0.440728,195
2026-07-24T07:23:01.549099,2026-07-23T21:06:39+00:00,6X,inbound,AKSS,6538,Tunbridge_Wells_Hospital,Maidstone_Hospital,2026-07-23T20:31:00+00:00,2026-07-23T21:01:00+00:00,51.270513,0.525515,164
2026-07-24T07:23:01.549099,2026-07-24T07:08:56+00:00,7,outbound,AKSS,6539,Chequers_Bus_Station,Railway_Station,2026-07-24T05:38:00+00:00,2026-07-24T07:20:00+00:00,51.131038,0.263376,
2026-07-24T07:23:01.549099,2026-07-24T07:22:33+00:00,7,outbound,AKSS,6541,Chequers_Bus_Station,Railway_Station,2026-07-24T06:27:00+00:00,2026-07-24T08:10:00+00:00,51.212465,0.310143,222
2026-07-24T07:23:01.549099,2026-07-23T14:11:11+00:00,9,inbound,AKSS,6542,Tesco,Chequers_Bus_Station,2026-07-23T13:58:00+00:00,2026-07-23T14:12:00+00:00,51.272833,0.526611,
2026-07-24T07:23:01.549099,2026-07-24T07:22:53+00:00,141,inbound,AKSS,6543,Waterfront_Bus_Station,Bligh_Way_Shops,,,51.392606,0.467561,320
2026-07-24T07:23:01.549099,2026-07-23T21:04:12+00:00,700,outbound,AKSS,6558,Bus_Station,Waterfront_Bus_Station,2026-07-23T20:32:00+00:00,2026-07-23T21:06:00+00:00,51.385035,0.524143,
2026-07-24T07:23:01.549099,2026-07-24T07:22:42+00:00,101,outbound,AKSS,6559,Chequers_Bus_Station,Beechings_Green,,,51.352845,0.50812,
2026-07-24T07:23:01.549099,2026-07-24T07:22:30+00:00,101,outbound,AKSS,6561,Chequers_Bus_Station,Beechings_Green,,,51.27318,0.521038,315
2026-07-24T07:23:01.549099,2026-07-24T07:22:50+00:00,101,outbound,AKSS,6562,Chequers_Bus_Station,Beechings_Green,,,51.291263,0.517523,348
2026-07-24T07:23:01.549099,2026-07-24T07:18:33+00:00,101,inbound,AKSS,6563,Shops,Chequers_Bus_Station,,,51.271835,0.521128,
2026-07-24T07:23:01.549099,2026-07-24T07:22:45+00:00,191,inbound,AKSS,6564,Lapwing_Road,Waterfront_Bus_Station,,,51.42007,0.562501,268
2026-07-24T07:23:01.549099,2026-07-24T07:22:48+00:00,101,outbound,AKSS,6565,Chequers_Bus_Station,Beechings_Green,,,51.38249,0.522768,329
2026-07-24T07:23:01.549099,2026-07-24T07:22:47+00:00,101,outbound,AKSS,6566,Chequers_Bus_Station,Beechings_Green,,,51.393053,0.529641,82
2026-07-24T07:23:01.549099,2026-07-24T07:22:27+00:00,101,inbound,AKSS,6567,Shops,Chequers_Bus_Station,,,51.379616,0.522336,168
2026-07-24T07:23:01.549099,2026-07-24T07:22:42+00:00,101,inbound,AKSS,6568,Shops,Chequers_Bus_Station,,,51.383171,0.55021,313
2026-07-24T07:23:01.549099,2026-07-24T07:22:48+00:00,101,inbound,AKSS,6569,Duncan_Road,Chequers_Bus_Station,2026-07-24T07:11:00+00:00,2026-07-24T08:09:00+00:00,51.387863,0.525065,197
2026-07-24T07:23:01.549099,2026-07-24T07:16:46+00:00,101,outbound,AKSS,6570,Chequers_Bus_Station,Beechings_Green,,,51.386253,0.550198,188
2026-07-24T07:23:01.549099,2026-07-24T07:22:46+00:00,101,inbound,AKSS,6571,Shops,Chequers_Bus_Station,,,51.275818,0.520983,238
2026-07-24T07:23:01.549099,2026-07-23T11:16:43+00:00,182,inbound,AKSS,SP_GM,Beechings_Green,Waterfront_Bus_Station,2026-07-23T10:59:00+00:00,2026-07-23T11:26:00+00:00,51.384143,0.550363,
2026-07-24T07:23:01.549099,2026-07-23T19:48:46+00:00,RR,outbound,AKSS,SP_TW,Rail_Replacement,Rail_Replacement,,,51.161798,0.256043,
2026-07-24T07:23:01.549099,2026-07-24T07:22:50+00:00,483,outbound,AMTM,1563,Barrack_Row,Bus_Station,2026-07-24T06:39:00+00:00,2026-07-24T07:25:00+00:00,51.443371,0.284633,284
2026-07-24T07:23:01.549099,2026-07-23T21:31:13+00:00,480,outbound,AMTM,1613,Joyce_Green_Lane_Terminus,Barrack_Row,2026-07-23T20:40:00+00:00,2026-07-23T21:31:00+00:00,51.441846,0.366105,
2026-07-24T07:23:01.549099,2026-07-24T07:22:53+00:00,414,inbound,AMTM,1633,Home_Gardens,Gorringe_Avenue,2026-07-24T08:00:00+00:00,2026-07-24T08:21:00+00:00,51.447758,0.218978,
2026-07-24T07:23:01.549099,2026-07-24T07:20:13+00:00,481,inbound,AMTM,1641,Bus_Station,Cascades_Leisure_Centre,,,51.419463,0.400426,
2026-07-24T07:23:01.549099,2026-07-24T07:22:28+00:00,483,inbound,AMTM,2325,Bus_Station,Barrack_Row,2026-07-24T06:56:00+00:00,2026-07-24T07:51:00+00:00,51.427265,0.337668,208
2026-07-24T07:23:01.549099,2026-07-24T07:22:46+00:00,482,inbound,AMTM,2326,Barrack_Row,Mungo_Park_Road,2026-07-24T07:17:00+00:00,2026-07-24T07:33:00+00:00,51.436843,0.372893,155
2026-07-24T07:23:01.549099,2026-07-24T07:22:22+00:00,483,outbound,AMTM,2327,Barrack_Row,Bus_Station,2026-07-24T07:19:00+00:00,2026-07-24T08:06:00+00:00,51.43429,0.353785,230
2026-07-24T07:23:01.549099,2026-07-24T07:22:35+00:00,491,outbound,AMTM,4088,Barrack_Row,Cascades_Leisure_Centre,2026-07-24T07:28:00+00:00,2026-07-24T07:50:00+00:00,51.44178,0.366195,
2026-07-24T07:23:01.549099,2026-07-23T18:33:32+00:00,490,inbound,AMTM,4089,Mackenzie_Way_Shops,Barrack_Row,2026-07-23T18:20:00+00:00,2026-07-23T18:35:00+00:00,51.440513,0.368276,
2026-07-24T07:23:01.549099,2026-07-24T07:21:04+00:00,491,outbound,AMTM,4090,Barrack_Row,Cascades_Leisure_Centre,2026-07-24T07:04:00+00:00,2026-07-24T07:25:00+00:00,51.419605,0.400473,
2026-07-24T07:23:01.549099,2026-07-24T07:22:48+00:00,480,outbound,AMTM,4091,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.44659,0.218268,103
2026-07-24T07:23:01.549099,2026-07-24T07:22:48+00:00,490,outbound,AMTM,4092,Home_Gardens,Cascades_Leisure_Centre,,,51.439096,0.382501,86
2026-07-24T07:23:01.549099,2026-07-24T07:22:51+00:00,491,inbound,AMTM,4306,Cascades,Barrack_Row,,,51.426926,0.385268,348
2026-07-24T07:23:01.549099,2026-07-24T07:22:45+00:00,480,inbound,AMTM,4307,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T06:36:00+00:00,2026-07-24T07:50:00+00:00,51.446051,0.219395,311
2026-07-24T07:23:01.549099,2026-07-23T14:22:05+00:00,190,inbound,AMTM,4310,Waterfront_Bus_Station,Barrack_Row,,,51.440483,0.368296,
2026-07-24T07:23:01.549099,2026-07-24T07:22:52+00:00,190,inbound,AMTM,4311,Waterfront_Bus_Station,Barrack_Row,,,51.396368,0.486798,275
2026-07-24T07:23:01.549099,2026-07-24T07:14:28+00:00,190,inbound,AMTM,4315,Waterfront_Bus_Station,Barrack_Row,,,51.441838,0.365345,
2026-07-24T07:23:01.549099,2026-07-24T07:22:34+00:00,480,outbound,AMTM,4323,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.445871,0.32754,
2026-07-24T07:23:01.549099,2026-07-24T07:22:47+00:00,480,outbound,AMTM,4324,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.450788,0.304534,103
2026-07-24T07:23:01.549099,2026-07-24T07:22:19+00:00,480,inbound,AMTM,4325,Cascades,Joyce_Green_Lane_Terminus,,,51.441031,0.277624,218
2026-07-24T07:23:01.549099,2026-07-24T07:22:26+00:00,480,inbound,AMTM,4326,Cascades,Joyce_Green_Lane_Terminus,,,51.441775,0.366126,80
2026-07-24T07:23:01.549099,2026-07-24T05:59:05+00:00,480,inbound,AMTM,4328,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T05:09:00+00:00,2026-07-24T06:03:00+00:00,51.459053,0.226195,
2026-07-24T07:23:01.549099,2026-07-24T07:22:32+00:00,190,outbound,AMTM,4329,Barrack_Row,Waterfront_Bus_Station,,,51.38507,0.524483,246
2026-07-24T07:23:01.549099,2026-07-24T07:22:42+00:00,480,outbound,AMTM,4330,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.446413,0.26391,
2026-07-24T07:23:01.549099,2026-07-24T07:22:52+00:00,490,inbound,AMTM,4332,Cascades_Leisure_Centre,Prospect_Place,,,51.412373,0.384511,
2026-07-24T07:23:01.549099,2026-07-24T07:15:09+00:00,700,outbound,AMTM,4333,Bus_Station,Waterfront_Bus_Station,,,51.384763,0.524495,
2026-07-24T07:23:01.549099,2026-07-24T07:22:40+00:00,480,inbound,AMTM,4334,Barrack_Row,Joyce_Green_Lane_Terminus,2026-07-24T07:06:00+00:00,2026-07-24T08:15:00+00:00,51.446505,0.311473,324
2026-07-24T07:23:01.549099,2026-07-24T07:20:56+00:00,480,inbound,AMTM,4335,Cascades,Joyce_Green_Lane_Terminus,,,51.442358,0.354923,
2026-07-24T07:23:01.549099,2026-07-24T07:17:57+00:00,480,outbound,AMTM,4338,Joyce_Green_Lane_Terminus,Cascades_Leisure_Centre,,,51.459145,0.226188,
2026-07-24T07:23:01.549099,2026-07-24T07:22:52+00:00,700,inbound,AMTM,4346,Waterfront_Bus_Station,Bus_Station,,,51.437725,0.276136,
2026-07-24T07:23:01.549099,2026-07-24T07:22:45+00:00,190,outbound,AMTM,4354,Barrack_Row,Waterfront_Bus_Station,,,51.439763,0.378735,108
2026-07-24T07:24:02.904508,2026-07-23T22:01:00+00:00,277,outbound,AKSS,1466,Railway_Station,Tunbridge_Wells_Hospital,2026-07-23T21:15:00+00:00,2026-07-23T21:40:00+00:00,51.160268,0.294988,
2026-07-24T07:24:02.904508,2026-07-24T07:23:50+00:00,281,outbound,AKSS,1501,Parsonage_Close,Barnetts_Way,,,51.134865,0.263428,
2026-07-24T07:24:02.904508,2026-07-23T21:06:56+00:00,277,outbound,AKSS,1502,Railway_Station,Tunbridge_Wells_Hospital,2026-07-23T20:45:00+00:00,2026-07-23T21:10:00+00:00,51.154758,0.295441,65
2026-07-24T07:24:02.904508,2026-07-24T07:23:54+00:00,277,inbound,AKSS,1503,Tunbridge_Wells_Hospital,Railway_Station,2026-07-24T06:55:00+00:00,2026-07-24T07:30:00+00:00,51.133703,0.266096,218
2026-07-24T07:24:02.904508,2026-07-24T06:35:16+00:00,281,outbound,AKSS,1522,Parsonage_Close,Barnetts_Way,,,51.154616,0.273033,
2026-07-24T07:24:02.904508,2026-07-24T07:14:12+00:00,176,outbound,AKSS,1650,Plantation_Road,Alexandra_Hospital,,,51.340223,0.524838,
2026-07-24T07:24:02.904508,2026-07-24T07:23:42+00:00,146,inbound,AKSS,1651,The_George,Waterfront_Bus_Station,,,51.383836,0.50788,353
2026-07-24T07:24:02.904508,2026-07-24T07:23:52+00:00,146,outbound,AKSS,1652,Waterfront_Bus_Station,The_George,,,51.385321,0.508963,
2026-07-24T07:24:02.904508,2026-07-23T17:58:14+00:00,146,inbound,AKSS,1653,The_George,Waterfront_Bus_Station,,,51.384208,0.52368,
2026-07-24T07:24:02.904508,2026-07-24T07:23:36+00:00,146,inbound,AKSS,1654,The_George,Waterfront_Bus_Station,,,51.3636,0.504606,
2026-07-24T07:24:02.904508,2026-07-24T07:08:41+00:00,1,outbound,AKSS,1655,The_Strand,Chatham_Railway_Station,2026-07-24T06:48:00+00:00,2026-07-24T07:18:00+00:00,51.394038,0.530006,221
2026-07-24T07:24:02.904508,2026-07-24T07:15:16+00:00,281,inbound,AKSS,1656,Barnetts_Way,Parsonage_Close,,,51.134293,0.263765,181
2026-07-24T07:24:02.904508,2026-07-24T07:23:33+00:00,281,inbound,AKSS,1657,Barnetts_Way,Parsonage_Close,,,51.152293,0.27103,155
2026-07-24T07:24:02.904508,2026-07-24T07:23:51+00:00,219,outbound,AKSS,1658,Quarry_Hill_Parade,Pinnacles,2026-07-24T07:30:00+00:00,2026-07-24T07:46:00+00:00,51.190743,0.270383,
2026-07-24T07:24:02.904508,2026-07-23T17:09:14+00:00,281,outbound,AKSS,1659,Parsonage_Close,Barnetts_Way,,,51.1382,0.228016,
2026-07-24T07:24:02.904508,2026-07-24T07:23:54+00:00,277,outbound,AKSS,2484,Railway_Station,Tunbridge_Wells_Hospital,2026-07-24T06:58:00+00:00,2026-07-24T07:27:00+00:00,51.153833,0.29654,174
2026-07-24T07:24:02.904508,2026-07-24T07:09:49+00:00,219,inbound,AKSS,2951,Pinnacles,Tunbridge_Wells_Hospital,2026-07-24T06:33:00+00:00,2026-07-24T07:13:00+00:00,51.148358,0.306841,
2026-07-24T07:24:02.904508,2026-07-23T12:06:01+00:00,218,inbound,AKSS,2956,Pinnacles,Quarry_Hill_Parade,2026-07-23T11:35:00+00:00,2026-07-23T12:00:00+00:00,51.200001,0.276436,
2026-07-24T07:24:02.904508,2026-07-24T06:09:10+00:00,6H,inbound,AKSS,3020,Railway_Station,Tunbridge_Wells_Hospital,2026-07-24T05:48:00+00:00,2026-07-24T06:05:00+00:00,51.14812,0.307403,
2026-07-24T07:24:02.904508,2026-07-23T17:12:19+00:00,402,inbound,AKSS,3908,Old_West_Station_Sainsbury_s,Knole_Academy,,,51.271293,0.193503,
2026-07-24T07:24:02.904508,2026-07-24T07:23:39+00:00,82,inbound,AKSS,4071,Parade,Royal_Star_Arcade,2026-07-24T07:09:00+00:00,2026-07-24T07:41:00+00:00,51.255688,0.53286,
2026-07-24T07:24:02.904508,2026-07-24T07:23:48+00:00,85,inbound,AKSS,4072,Hever_Close,Chequers_Bus_Station,2026-07-24T07:23:00+00:00,2026-07-24T07:46:00+00:00,51.249181,0.56024,9
2026-07-24T07:24:02.904508,2026-07-24T07:23:56+00:00,82,outbound,AKSS,4074,Royal_Star_Arcade,Parade,2026-07-24T07:06:00+00:00,2026-07-24T07:31:00+00:00,51.249858,0.542165,141
2026-07-24T07:24:02.904508,2026-07-24T07:23:34+00:00,82,inbound,AKSS,4075,Parade,Royal_Star_Arcade,2026-07-24T07:22:00+00:00,2026-07-24T07:53:00+00:00,51.240256,0.557016,
2026-07-24T07:24:02.904508,2026-07-23T18:12:26+00:00,176,inbound,AKSS,4142,Alexandra_Hospital,Plantation_Road,,,51.388531,0.573693,
2026-07-24T07:24:02.904508,2026-07-23T23:00:53+00:00,166,inbound,AKSS,4143,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2026-07-23T22:41:00+00:00,2026-07-23T23:12:00+00:00,51.377043,0.53651,
2026-07-24T07:24:02.904508,2026-07-24T07:23:40+00:00,1,outbound,AKSS,4144,The_Strand,Chatham_Railway_Station,2026-07-24T07:18:00+00:00,2026-07-24T07:43:00+00:00,51.396355,0.54635,257
2026-07-24T07:24:02.904508,2026-07-24T07:23:47+00:00,700,inbound,AKSS,4145,Waterfront_Bus_Station,Bus_Station,,,51.382146,0.516233,273
2026-07-24T07:24:02.904508,2026-07-24T07:15:17+00:00,140,inbound,AKSS,4146,Waterfront_Bus_Station,Bligh_Way_Shops,,,51.388098,0.466703,328
2026-07-24T07:24:02.904508,2026-07-23T15:28:59+00:00,191,inbound,AKSS,4150,Marina,Waterfront_Bus_Station,2026-07-23T13:14:00+00:00,2026-07-23T13:58:00+00:00,51.402735,0.513503,
2026-07-24T07:24:02.904508,2026-07-24T07:23:49+00:00,164,inbound,AKSS,4152,Chatham_Grove,Waterfront_Bus_Station,2026-07-24T07:12:00+00:00,2026-07-24T07:38:00+00:00,51.379785,0.530046,197
2026-07-24T07:24:02.904508,2026-07-24T07:23:29+00:00,166,inbound,AKSS,4154,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,,,51.380006,0.530651,
2026-07-24T07:24:02.904508,2026-07-24T07:23:46+00:00,219,inbound,AKSS,4217,Pinnacles,Tunbridge_Wells_Hospital,2026-07-24T07:08:00+00:00,2026-07-24T07:53:00+00:00,51.20874,0.28486,218
2026-07-24T07:24:02.904508,2026-07-24T07:23:55+00:00,116,outbound,AKSS,4219,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-24T07:05:00+00:00,2026-07-24T08:11:00+00:00,51.386681,0.544365,199
2026-07-24T07:24:02.904508,2026-07-24T07:18:46+00:00,132,outbound,AKSS,4220,Hempstead_Valley_Shopping_Centre,Grammar_Schools,,,51.385253,0.5243,
2026-07-24T07:24:02.904508,2026-07-24T07:23:51+00:00,176,outbound,AKSS,4222,Plantation_Road,Alexandra_Hospital,,,51.356773,0.521483,179
2026-07-24T07:24:02.904508,2026-07-24T07:23:25+00:00,132,outbound,AKSS,4223,Hempstead_Valley_Shopping_Centre,Grammar_Schools,,,51.37244,0.558963,287
2026-07-24T07:24:02.904508,2026-07-23T16:29:54+00:00,140,outbound,AKSS,4224,Bligh_Way_Shops,Waterfront_Bus_Station,2026-07-23T15:56:00+00:00,2026-07-23T16:29:00+00:00,51.384666,0.524025,
2026-07-24T07:24:02.904508,2026-07-24T07:12:47+00:00,116,outbound,AKSS,4261,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-24T06:20:00+00:00,2026-07-24T07:33:00+00:00,51.353983,0.59155,
2026-07-24T07:24:02.904508,2026-07-24T07:23:25+00:00,175,outbound,AKSS,4262,King_Street,Waterfront_Bus_Station,,,51.379453,0.543531,
2026-07-24T07:24:02.904508,2026-07-24T07:23:41+00:00,175,inbound,AKSS,4263,Waterfront_Bus_Station,King_Street,,,51.385206,0.524131,
2026-07-24T07:24:02.904508,2026-07-24T07:23:23+00:00,177,inbound,AKSS,4264,Alexandra_Hospital,Plantation_Road,,,51.385008,0.52454,
2026-07-24T07:24:02.904508,2026-07-24T07:23:58+00:00,132,outbound,AKSS,4266,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T07:30:00+00:00,2026-07-24T08:22:00+00:00,51.340308,0.572495,
2026-07-24T07:24:02.904508,2026-07-24T07:23:39+00:00,176,inbound,AKSS,4268,Alexandra_Hospital,Plantation_Road,,,51.347368,0.520549,72
2026-07-24T07:24:02.904508,2026-07-24T07:23:46+00:00,176,inbound,AKSS,4269,Alexandra_Hospital,Plantation_Road,,,51.387381,0.544728,34
2026-07-24T07:24:02.904508,2026-07-24T07:20:01+00:00,132,inbound,AKSS,4270,Grammar_Schools,Hempstead_Valley_Shopping_Centre,,,51.38554,0.524845,55
2026-07-24T07:24:02.904508,2026-07-24T07:23:41+00:00,182,outbound,AKSS,4271,Waterfront_Bus_Station,Beechings_Green,,,51.371118,0.593145,42
2026-07-24T07:24:02.904508,2026-07-24T07:23:54+00:00,141,outbound,AKSS,4272,Bligh_Way_Shops,Waterfront_Bus_Station,,,51.395755,0.491246,47
2026-07-24T07:24:02.904508,2026-07-24T07:23:43+00:00,182,outbound,AKSS,4273,Waterfront_Bus_Station,Beechings_Green,,,51.37981,0.576716,113
2026-07-24T07:24:02.904508,2026-07-24T05:42:05+00:00,166,inbound,AKSS,4280,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T04:40:00+00:00,2026-07-24T05:13:00+00:00,51.380675,0.52141,
2026-07-24T07:24:02.904508,2026-07-23T17:02:06+00:00,191,inbound,AKSS,4281,Lapwing_Road,Waterfront_Bus_Station,,,51.433823,0.563891,
2026-07-24T07:24:02.904508,2026-07-24T07:23:51+00:00,85,inbound,AKSS,4282,Hever_Close,Chequers_Bus_Station,2026-07-24T07:05:00+00:00,2026-07-24T07:28:00+00:00,51.273588,0.526766,270
2026-07-24T07:24:02.904508,2026-07-23T18:13:41+00:00,85,inbound,AKSS,4283,Hever_Close,Chequers_Bus_Station,2026-07-23T17:59:00+00:00,2026-07-23T18:16:00+00:00,51.272213,0.527123,
2026-07-24T07:24:02.904508,2026-07-24T07:23:55+00:00,85,outbound,AKSS,4284,Chequers_Bus_Station,Hever_Close,2026-07-24T07:15:00+00:00,2026-07-24T07:36:00+00:00,51.263656,0.534581,170
2026-07-24T07:24:02.904508,2026-07-24T07:23:50+00:00,182,inbound,AKSS,4289,Shops,Waterfront_Bus_Station,,,51.382751,0.556521,349
2026-07-24T07:24:02.904508,2026-07-24T07:23:29+00:00,140,inbound,AKSS,4290,Waterfront_Bus_Station,Bligh_Way_Shops,,,51.384665,0.52382,
2026-07-24T07:24:02.904508,2026-07-24T07:23:44+00:00,132,inbound,AKSS,4291,Grammar_Schools,Hempstead_Valley_Shopping_Centre,,,51.339056,0.59121,218
2026-07-24T07:24:02.904508,2026-07-24T07:13:59+00:00,166,outbound,AKSS,4292,Chatham_Railway_Station,Lordswood_Close,,,51.380356,0.53029,184
2026-07-24T07:24:02.904508,2026-07-23T22:48:57+00:00,132,inbound,AKSS,4293,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2026-07-23T22:23:00+00:00,2026-07-23T22:52:00+00:00,51.342448,0.580056,335
2026-07-24T07:24:02.904508,2026-07-23T18:08:28+00:00,89,inbound,AKSS,4296,Spice_Lounge,King_Street,2026-07-23T17:39:00+00:00,2026-07-23T18:01:00+00:00,51.273918,0.523875,
2026-07-24T07:24:02.904508,2026-07-24T07:23:56+00:00,166,inbound,AKSS,4298,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,,,51.342335,0.537053,10
2026-07-24T07:24:02.904508,2026-07-24T07:23:56+00:00,140,outbound,AKSS,4299,Bligh_Way_Shops,Waterfront_Bus_Station,,,51.393533,0.49906,133
2026-07-24T07:24:02.904508,2026-07-24T07:23:45+00:00,176,outbound,AKSS,4300,Plantation_Road,Alexandra_Hospital,,,51.390313,0.559998,24
2026-07-24T07:24:02.904508,2026-07-24T07:23:42+00:00,182,inbound,AKSS,4308,Beechings_Green,Waterfront_Bus_Station,2026-07-24T06:50:00+00:00,2026-07-24T07:17:00+00:00,51.384718,0.52385,
2026-07-24T07:24:02.904508,2026-07-24T07:23:38+00:00,166,outbound,AKSS,4312,Chatham_Railway_Station,Lordswood_Close,,,51.38515,0.524766,
2026-07-24T07:24:02.904508,2026-07-24T07:02:20+00:00,133,outbound,AKSS,4313,The_Six_Bells,Huntsmans_Corner,,,51.385088,0.524191,
2026-07-24T07:24:02.904508,2026-07-24T07:23:32+00:00,132,outbound,AKSS,4314,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2026-07-24T07:10:00+00:00,2026-07-24T08:04:00+00:00,51.35553,0.601523,51
2026-07-24T07:24:02.904508,2026-07-24T07:23:43+00:00,182,inbound,AKSS,4316,Shops,Waterfront_Bus_Station,,,51.392698,0.5289,307
2026-07-24T07:24:02.904508,2026-07-24T07:17:54+00:00,166,outbound,AKSS,4317,Chatham_Railway_Station,Lordswood_Close,,,51.35797,0.542826,210
2026-07-24T07:24:02.904508,2026-07-23T07:37:28+00:00,182,inbound,AKSS,4319,Shops,Waterfront_Bus_Station,,,51.384576,0.523891,
2026-07-24T07:24:02.904508,2026-07-24T07:23:50+00:00,3,inbound,AKSS,4340,Maidstone_Hospital,Chequers_Bus_Station,2026-07-24T07:12:00+00:00,2026-07-24T07:40:00+00:00,51.26845,0.497831,
2026-07-24T07:24:02.904508,2026-07-23T19:13:07+00:00,3,outbound,AKSS,4341,Chequers_Bus_Station,Maidstone_Hospital,2026-07-23T18:55:00+00:00,2026-07-23T19:12:00+00:00,51.273721,0.483211,
2026-07-24T07:24:02.904508,2026-07-24T07:23:47+00:00,218,outbound,AKSS,4349,Tunbridge_Wells_Hospital,Pinnacles,2026-07-24T07:00:00+00:00,2026-07-24T07:30:00+00:00,51.207785,0.277921,5
2026-07-24T07:24:02.904508,2026-07-24T07:23:46+00:00,82,outbound,AKSS,4350,Royal_Star_Arcade,Parade,2026-07-24T07:31:00+00:00,2026-07-24T07:56:00+00:00,51.273385,0.521813,
2026-07-24T07:24:02.904508,2026-07-24T07:23:55+00:00,3,outbound,AKSS,4351,Chequers_Bus_Station,Maidstone_Hospital,2026-07-24T07:23:00+00:00,2026-07-24T07:49:00+00:00,51.271968,0.526661,
2026-07-24T07:24:02.904508,2026-07-24T07:23:38+00:00,82,outbound,AKSS,4352,Royal_Star_Arcade,Parade,2026-07-24T07:18:00+00:00,2026-07-24T07:43:00+00:00,51.27084,0.525178,160
2026-07-24T07:24:02.904508,2026-07-23T13:28:47+00:00,7,outbound,AKSS,4355,Chequers_Bus_Station,Railway_Station,2026-07-23T11:36:00+00:00,2026-07-23T13:04:00+00:00,51.273366,0.521665,
2026-07-24T07:24:02.904508,2026-07-24T07:23:52+00:00,3,inbound,AKSS,4471,Maidstone_Hospital,Chequers_Bus_Station,2026-07-24T07:35:00+00:00,2026-07-24T08:01:00+00:00,51.273781,0.483228,
2026-07-24T07:24:02.904508,2026-07-24T07:22:43+00:00,6,outbound,AKSS,5457,Invicta_Girls__Grammar_School,Railway_Station,,,51.260426,0.454443,238
2026-07-24T07:24:02.904508,2026-07-23T16:28:33+00:00,219,inbound,AKSS,5458,Pinnacles,Tunbridge_Wells_Hospital,2026-07-23T15:32:00+00:00,2026-07-23T16:16:00+00:00,51.160498,0.295956,
2026-07-24T07:24:02.904508,2026-07-24T07:23:52+00:00,177,outbound,AKSS,5459,Plantation_Road,Alexandra_Hospital,,,51.358341,0.525953,261
2026-07-24T07:24:02.904508,2026-07-24T07:23:34+00:00,132,inbound,AKSS,5460,Grammar_Schools,Hempstead_Valley_Shopping_Centre,,,51.366186,0.596646,106
